"id","latitude","longitude","survey"
1513,43.6687965686439,-79.3177311270477,"{""map"": [[43.66879656864393, -79.31773112704772]], ""comments"": ""There is a concrete median at this intersection, and I understand the area is due to be replaced with a park/plaza incorporating a bike rack of some kind.\nThere are very few places to lock a bike along Dundas East, even though there is a well established bike lane.\nI also witnessed a cyclist who had nowhere to park a bike while visiting the police station across the street, which seemed odd to me.\nI expect a 9 Bike Wave style bike rack would be perfect in this location, both now and through construction/completion of the new park.\nThanks!"", ""location"": ""Dundas Street East"", ""happening"": [{""date"": ""2020-07-16T13:23:04.000Z"", ""time"": [""days""]}], ""problem_type"": [""absent""]}"
1341,43.7062444927203,-79.3605228878998,"{""map"": [[43.70624449272032, -79.36052288789978]], ""comments"": ""No where to park bikes even though this is a brand new mall with lots of residential streets nearby. "", ""location"": ""Laird Drive"", ""happening"": [{""date"": ""2019-05-26T18:24:06.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1043,43.6605237014168,-79.3605156686884,"{""map"": [[43.660523701416764, -79.36051566868844], [43.66047695861939, -79.36055959185433]], ""comments"": """", ""happening"": [{""date"": ""2018-08-22T21:05:24.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
1088,43.6644779624359,-79.3871411314732,"{""map"": [[43.664477962435946, -79.38714113147324], [43.6649332825918, -79.38638295558957]], ""comments"": ""895 Bay Street. Address mistake on 910 Bay Street, should be 905 Bay Street, the two bicycles are less than 2 minutes apart, both abandoned and chained. "", ""happening"": [{""date"": ""2018-09-04T18:17:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
1333,43.6683005,-79.3178471,"{""map"": [[43.6683005, -79.3178471]], ""picture"": null, ""comments"": ""There is little to no bicycle parking along the entirety of Coxwell and along Dundas in the Beaches area. There are cyclist lanes on most of the roads around the area... but no where to lock a bike. Like... no where. "", ""location"": ""Coxwell Avenue"", ""happening"": [{""date"": ""2019-05-21T21:05:42.000Z"", ""time"": [""days""]}], ""problem_type"": [""absent""]}"
1334,43.74456909383079,-79.48659207601776,"{""map"": [[43.74456909383079, -79.48659207601776]], ""picture"": null, ""comments"": """", ""location"": ""Keele Street"", ""happening"": [{""date"": ""2019-05-21T23:46:35.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1335,43.670732,-79.37453069999998,"{""map"": [[43.670732, -79.37453069999998]], ""picture"": null, ""comments"": ""test"", ""location"": ""Bleecker Street"", ""happening"": [{""date"": ""2019-05-23T00:36:11.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1340,43.7062444927203,-79.3605228878998,"{""map"": [[43.70624449272032, -79.36052288789978]], ""comments"": ""No where to park bikes even though this is a brand new mall with lots of residential streets nearby. "", ""location"": ""Laird Drive"", ""happening"": [{""date"": ""2019-05-26T18:24:06.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1337,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""location"": ""University Avenue"", ""happening"": [{""date"": ""2019-05-24T01:43:59.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1345,53.5406867,-113.4978112,"{""map"": [[53.5406867, -113.4978112]], ""comments"": ""Parking full out front of Canadian Western Bank."", ""location"": ""Jasper Avenue"", ""happening"": [{""date"": ""2019-05-27T16:40:54.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1346,53.5409089,-113.4994152,"{""map"": [[53.5409089, -113.49941519999999]], ""comments"": ""Full in front of Honeywell building. "", ""location"": ""Jasper Avenue"", ""happening"": [{""date"": ""2019-05-27T16:43:40.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1347,53.5407449,-113.5008996,"{""map"": [[53.5407449, -113.50089960000003]], ""comments"": """", ""location"": ""Jasper Avenue"", ""happening"": [{""date"": ""2019-05-27T16:45:24.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1344,53.5406116,-113.4973762,"{""map"": [[53.5406116, -113.49737620000002]], ""comments"": """", ""location"": ""Jasper Avenue"", ""happening"": [{""date"": ""2019-05-27T16:39:09.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""absent""]}"
1343,53.5409235,-113.4959943,"{""map"": [[53.5409235, -113.4959943]], ""comments"": ""No parking outside downtown EPL."", ""location"": ""Jasper Avenue"", ""happening"": [{""date"": ""2019-05-27T16:37:43.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1342,53.5408086,-113.4940108,"{""map"": [[53.5408086, -113.49401080000001]], ""comments"": ""Full parking outside Melcor building. "", ""location"": ""Jasper Avenue"", ""happening"": [{""date"": ""2019-05-27T16:35:22.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1338,43.650001,-79.3970046,"{""map"": [[43.650001, -79.3970046]], ""comments"": """", ""location"": ""Spadina Avenue"", ""happening"": [{""date"": ""2019-05-24T18:38:50.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1339,43.650001,-79.3970046,"{""map"": [[43.650001, -79.3970046]], ""comments"": """", ""location"": ""Spadina Avenue"", ""happening"": [{""date"": ""2019-05-24T18:38:50.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1348,53.5410884,-113.5008778,"{""map"": [[53.5410884, -113.50087780000001]], ""comments"": ""Just outside coffee bureau. "", ""location"": ""Jasper Avenue"", ""happening"": [{""date"": ""2019-05-27T18:15:44.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1396,43.604235272760285,-79.51818549612051,"{""map"": [[43.604235272760285, -79.51818549612051]], ""picture"": null, ""comments"": ""Seems there is no parking at all in this area. Much-needed!"", ""location"": ""Seventeenth Street"", ""happening"": [{""date"": ""2019-07-21T19:08:26.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1463,43.65671109342251,-79.37454815883865,"{""map"": [[43.65671109342251, -79.37454815883865]], ""picture"": null, ""comments"": """", ""location"": ""Jarvis Street"", ""happening"": [{""date"": ""2019-10-04T20:43:41.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
1493,43.707425471357574,-79.39771162594073,"{""map"": [[43.707425471357574, -79.39771162594073]], ""picture"": null, ""comments"": """", ""location"": ""Eglinton Avenue East"", ""happening"": [{""date"": ""2020-05-15T01:28:53.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1357,43.69867119304567,-79.39484374813384,"{""map"": [[43.69867119304567, -79.39484374813384]], ""picture"": null, ""comments"": """", ""location"": ""Davisville Avenue"", ""happening"": [{""date"": ""2019-06-02T02:19:30.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""absent""]}"
643,43.6525120813397,-79.3905940008864,"{""map"": [[43.65251208133967, -79.39059400088638]], ""comments"": ""Other nearby ring and post was damaged and removed but never replaced last year. "", ""happening"": [{""date"": ""2018-07-11T19:00:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly"", ""damaged"", ""full""]}"
369,43.6671187,-79.37266019999998,"{""map"": [[43.6671187, -79.37266019999998]], ""happening"": [{""date"": ""2018-06-04T00:58:19.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
382,43.6485528,-79.39257809999998,"{""map"": [[43.6485528, -79.39257809999998]], ""happening"": [{""date"": ""2018-06-05T21:18:07.000Z"", ""time"": [""hours"", ""minutes""]}], ""problem_type"": [""absent""]}"
408,43.6532888626403,-79.38394842534717,"{""map"": [[43.6532888626403, -79.38394842534717]], ""happening"": [{""date"": ""2018-06-07T19:12:17.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
421,43.648739176563744,-79.38057863756069,"{""map"": [[43.648739176563744, -79.38057863756069]], ""happening"": [{""date"": ""2018-06-08T21:48:03.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
473,43.6809267,-79.4344112,"{""map"": [[43.6809267, -79.4344112]], ""happening"": [{""date"": ""2018-06-14T21:01:01.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
497,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974], [43.6580617, -79.3864974]], ""happening"": [{""date"": ""2018-06-17T18:17:50.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
509,43.65383216004622,-79.38453980651428,"{""map"": [[43.65383216004622, -79.38453980651428]], ""happening"": [{""date"": ""2018-06-15T00:09:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
370,43.668951738111154,-79.38904804948828,"{""map"": [[43.668951738111154, -79.38904804948828]], ""happening"": [{""date"": ""2018-05-06T22:00:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
383,43.6485232,-79.39263399999999,"{""map"": [[43.6485232, -79.39263399999999]], ""happening"": [{""date"": ""2018-06-05T21:22:31.000Z"", ""time"": [""minutes"", ""overnight""]}], ""problem_type"": [""absent"", ""other""]}"
396,43.655683598486235,-79.40350042253726,"{""map"": [[43.655683598486235, -79.40350042253726]], ""happening"": [{""date"": ""2018-06-06T13:59:41.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
409,43.65326754664542,-79.38399046220184,"{""map"": [[43.65326754664542, -79.38399046220184]], ""happening"": [{""date"": ""2018-06-07T19:17:05.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
422,43.6535603,-79.38378899999998,"{""map"": [[43.6535603, -79.38378899999998]], ""happening"": [{""date"": ""2018-06-09T01:29:33.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
448,43.6396042,-79.38059800000002,"{""map"": [[43.6396042, -79.38059800000002]], ""happening"": [{""date"": ""2018-06-13T00:17:31.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
461,43.6707518,-79.37445559999998,"{""map"": [[43.6707518, -79.37445559999998]], ""happening"": [{""date"": ""2018-06-13T23:14:04.000Z"", ""time"": [""hours"", ""minutes""]}], ""problem_type"": [""absent"", ""other""]}"
474,43.6534719,-79.38379309999999,"{""map"": [[43.6534719, -79.38379309999999]], ""happening"": [{""date"": ""2018-06-14T21:17:52.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""damaged""]}"
606,43.6515155,-79.3730468,"{""map"": [[43.6515155, -79.3730468]], ""comments"": """", ""happening"": [{""date"": ""2018-07-01T16:49:22.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
613,43.6646401,-79.305873,"{""map"": [[43.6646401, -79.30587300000002]], ""comments"": ""On the MGT in the beach. No bike parking \n"", ""happening"": [{""date"": ""2018-07-03T20:25:35.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
650,43.6644725024395,-79.3908515870087,"{""map"": [[43.66447250243945, -79.39085158700868], [43.664134392685085, -79.39105753457761]], ""comments"": """", ""happening"": [{""date"": ""2018-07-13T14:40:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
371,43.655705499496314,-79.38346459111023,"{""map"": [[43.655705499496314, -79.38346459111023]], ""happening"": [{""date"": ""2018-06-04T00:30:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
384,43.651973958972526,-79.44962166085202,"{""map"": [[43.651973958972526, -79.44962166085202]], ""happening"": [{""date"": ""2018-06-05T22:09:44.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full"", ""absent""]}"
462,43.6707581,-79.37441130000002,"{""map"": [[43.6707581, -79.37441130000002]], ""happening"": [{""date"": ""2018-06-13T23:21:59.000Z"", ""time"": [""minutes"", ""days""]}], ""problem_type"": [""absent""]}"
475,43.6534719,-79.38379309999999,"{""map"": [[43.6534719, -79.38379309999999]], ""happening"": [{""date"": ""2018-06-14T21:21:46.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
532,43.647170499661954,-79.5127873889187,"{""map"": [[43.647170499661954, -79.5127873889187]], ""happening"": [{""date"": ""2018-06-20T16:40:21.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
653,43.6483566128893,-79.3848164269489,"{""map"": [[43.648356612889344, -79.38481642694893]], ""comments"": ""This bike has been abandoned all winter. It is on Pearl street, locked to a \""One Way\"" street sign across from the Parking Garage into 150 King St W. "", ""happening"": [{""date"": ""2018-07-13T13:00:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
657,43.6388957624772,-79.4124244183043,"{""map"": [[43.638895762477226, -79.41242441830434]], ""comments"": """", ""happening"": [{""date"": ""2018-07-13T21:23:28.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent"", ""full""]}"
463,43.6534719,-79.38379309999999,"{""map"": [[43.6534719, -79.38379309999999], [43.67892787235351, -79.409370645166]], ""happening"": [{""date"": ""2018-06-14T01:03:13.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
476,43.6660171,-79.40724720000003,"{""map"": [[43.6660171, -79.40724720000003]], ""happening"": [{""date"": ""2018-06-14T21:26:05.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
489,43.6486442,-79.39346239999998,"{""map"": [[43.6486442, -79.39346239999998], [43.6486442, -79.39346239999998]], ""happening"": [{""date"": ""2018-06-15T13:16:38.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
533,43.647170499661954,-79.5127873889187,"{""map"": [[43.647170499661954, -79.5127873889187]], ""happening"": [{""date"": ""2018-06-20T16:40:21.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
589,43.6584186,-79.4816268,"{""map"": [[43.6584186, -79.48162680000002]], ""comments"": ""This is a test"", ""happening"": [{""date"": ""2018-06-28T21:43:39.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
554,43.6483099210385,-79.39334988703,"{""map"": [[43.64830992103853, -79.39334988703001]], ""comments"": """", ""happening"": [{""date"": ""2018-06-26T15:38:33.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
146,43.6621733,-79.425854,"{""map"": [[43.6621733, -79.425854]], ""happening"": [{""date"": ""2018-04-10T00:29:12.133Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
147,43.6621733,-79.425854,"{""map"": [[43.6621733, -79.425854]], ""finish"": true, ""happening"": [{""date"": ""2018-04-10T00:29:12.133Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
148,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""happening"": [{""date"": ""2018-04-10T23:45:59.941Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
149,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974], [43.6580617, -79.3864974]], ""happening"": [{""date"": ""2018-04-10T23:45:59.941Z"", ""time"": [""hours"", ""hours""]}], ""problem_type"": [""absent""]}"
150,43.6487204,-79.3936064,"{""map"": [[43.6487204, -79.3936064], [43.6487204, -79.3936064]], ""happening"": [{""date"": ""2018-04-10T23:54:07.233Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
153,43.64854243138875,-79.39336486593254,"{""map"": [[43.64854243138875, -79.39336486593254]], ""happening"": [{""date"": ""2018-04-11T00:01:08.719Z"", ""time"": [""hours"", ""days""]}], ""problem_type"": [""full"", ""badly"", ""other"", ""damaged""]}"
154,43.64855232539347,-79.39337133815299,"{""map"": [[43.64855232539347, -79.39337133815299]], ""happening"": [{""date"": ""2018-04-11T00:02:58.823Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
158,43.648557904801365,-79.39335447625483,"{""map"": [[43.648557904801365, -79.39335447625483], [43.64857700850038, -79.39335900897085], [43.648577860269, -79.39335212802027]], ""happening"": [{""date"": ""2018-04-11T00:05:33.212Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
159,43.6483784,-79.3937297,"{""map"": [[43.6483784, -79.3937297], [43.648564, -79.393501], [43.648564, -79.393501], [43.6483074, -79.39386739999999]], ""happening"": [{""date"": ""2018-04-11T00:04:31.800Z"", ""time"": [""hours"", ""minutes"", ""overnight"", ""hours"", ""days"", ""days""]}], ""problem_type"": [""absent""]}"
164,43.648557904801365,-79.39335447625483,"{""map"": [[43.648557904801365, -79.39335447625483], [43.64857700850038, -79.39335900897085], [43.648577860269, -79.39335212802027], [43.64855089156728, -79.39337379960826], [43.64855141116709, -79.39337372937216]], ""happening"": [{""date"": ""2018-04-11T00:30:43.580Z"", ""time"": [""hours""]}], ""problem_type"": [""other"", ""badly"", ""damaged"", ""full"", ""absent""]}"
